passangers,freight,mail,airline_id,year,month,class,ramp_to_ramp,air_time,origin_airport_id,destination_airport_id,aircraft_type,carrier,flight_id
761,0,0,20500,2017,6,F,1709,1440,14683,11292,631,G7,828
528,0,0,20304,2017,6,F,2006,1761,11292,11603,629,OO,829
1716,3504,4317,19977,2017,6,F,1429,1185,11292,13487,694,UA,830
1426,186,6256,19977,2017,6,F,2385,2072,11292,14492,698,UA,831
1878,79,10278,19977,2017,6,F,2000,1718,11292,14747,614,UA,832
1731,616,8809,19977,2017,6,F,1420,1127,11298,11292,694,UA,833
1873,90,0,19977,2017,6,F,1829,1542,13342,11292,614,UA,834
1577,37,6299,19977,2017,6,F,1413,1120,13487,11292,634,UA,835
1543,500,7881,19977,2017,6,F,1574,1327,14893,11292,694,UA,836
1498,2576,0,19393,2017,6,F,1789,1552,11292,10693,619,WN,837
0,147172,0,20107,2017,6,G,1101,933,11638,11921,622,FX,838
520,0,0,20237,2017,6,F,1451,1128,14783,11292,675,AX,839
1874,0,0,20368,2017,6,F,2238,1986,11193,11292,698,G4,840
1776,0,0,20368,2017,6,F,1992,1686,11292,11193,698,G4,841
1492,4,0,19790,2017,6,F,3306,2811,12953,11292,698,DL,842
762,0,0,20304,2017,6,F,1153,823,11292,14869,631,OO,843
501,0,0,20304,2017,6,F,1758,1468,13367,11292,629,OO,844
1495,719,8615,19977,2017,6,F,1090,862,11292,10620,694,UA,845
1903,4017,0,19977,2017,6,F,1386,1110,11292,11423,614,UA,846
1926,187,0,19977,2017,6,F,1705,1415,11292,13342,614,UA,847
1870,243,8853,19977,2017,6,F,1092,792,11292,13871,614,UA,848
1836,357,0,19977,2017,6,F,1655,1405,11292,13891,614,UA,849
1772,285,16658,19977,2017,6,F,2637,2328,11292,15304,694,UA,850
2217,5,3446,19977,2017,6,F,2883,2598,13204,11292,634,UA,851
1579,484,173,19977,2017,6,F,2935,2655,14492,11292,698,UA,852
1724,2,64,19977,2017,6,F,1741,1442,14679,11292,694,UA,853
1648,0,0,20436,2017,6,F,1276,902,10849,11292,698,F9,854
2259,0,0,20436,2017,6,F,1661,1337,11003,11292,694,F9,855
1855,0,0,20436,2017,6,F,1256,1016,11292,10849,698,F9,856
2180,0,0,20436,2017,6,F,1402,1102,11292,11003,694,F9,857
1820,0,0,20436,2017,6,F,2557,2231,11292,11995,698,F9,858
1849,0,0,20436,2017,6,F,2213,1919,11292,14747,698,F9,859
1862,0,0,20436,2017,6,F,2797,2502,11995,11292,698,F9,860
1853,0,0,20436,2017,6,F,2058,1642,14747,11292,698,F9,861
0,540673,0,20107,2017,6,G,1833,1503,13796,11292,622,FX,862
596,0,0,20304,2017,6,F,1726,1383,11003,11292,629,OO,863
1486,405,0,19977,2017,6,F,1190,897,10620,11292,694,UA,864
2007,56,1459,19977,2017,6,F,1698,1393,11292,10423,614,UA,865
2082,111,1,19977,2017,6,F,1800,1578,11292,14679,614,UA,866
1877,20,0,19977,2017,6,F,1563,1210,11423,11292,614,UA,867
1586,2188,1588,19977,2017,6,F,1870,1499,12266,11292,698,UA,868
2069,47,34416,19977,2017,6,F,1327,983,13871,11292,614,UA,869
2031,81,0,19977,2017,6,F,1779,1505,13891,11292,614,UA,870
1929,12,0,19977,2017,6,F,2003,1725,14831,11292,614,UA,871
1910,8741,0,19393,2017,6,F,1585,1353,11259,11292,619,WN,872
2359,4467,0,19393,2017,6,F,3355,3044,11697,11292,614,WN,873
2967,0,0,20436,2017,6,F,2221,1912,10693,11292,699,F9,874
2602,0,0,20436,2017,6,F,2095,1764,11292,10693,699,F9,875
1007,0,0,20304,2017,6,F,2765,2376,11109,14747,673,OO,876
644,0,0,20304,2017,6,F,2378,1949,11603,11292,629,OO,877
1053,0,0,20304,2017,6,F,2578,2121,14747,11109,673,OO,878
2081,217,0,19977,2017,6,F,1074,786,10140,11292,614,UA,879
2231,70,8661,19977,2017,6,F,2661,2340,11292,14122,614,UA,880
2331,27,37245,19977,2017,6,F,1374,1074,13871,11292,634,UA,881
2302,435,15902,19977,2017,6,F,3004,2647,14122,11292,614,UA,882
932,0,0,20452,2017,6,F,1636,1239,11423,11292,677,YX,883
2455,0,0,20436,2017,6,F,1838,1504,11292,13485,694,F9,884
2373,0,0,20436,2017,6,F,2240,1769,13485,11292,694,F9,885
0,1163906,0,20107,2017,6,G,2070,1605,11292,13244,732,FX,886
637,0,0,20237,2017,6,F,1635,1349,11292,12003,675,AX,887
565,0,0,20237,2017,6,F,1521,1187,11292,15919,675,AX,888
569,0,0,20237,2017,6,F,1679,1389,15919,11292,675,AX,889
1004,0,0,19687,2017,6,F,2946,2327,11109,14747,673,QX,890
1024,0,0,19687,2017,6,F,2358,1865,14747,11109,673,QX,891
2613,690,365,19790,2017,6,F,2875,2547,11433,11292,888,DL,892
605,0,0,20304,2017,6,F,2013,1594,11292,13367,629,OO,893
2324,316,0,19977,2017,6,F,1167,831,11292,10140,614,UA,894
2187,615,6609,19977,2017,6,F,1647,1320,12889,11292,694,UA,895
1854,0,0,19977,2017,6,F,4016,3537,12953,11292,698,UA,896
2427,437,8373,19977,2017,6,F,2417,2000,14747,11292,614,UA,897
2296,182,13668,19977,2017,6,F,2122,1791,14893,11292,614,UA,898
985,0,0,20452,2017,6,F,2420,2037,13244,11292,677,YX,899
2812,0,0,20436,2017,6,F,2693,2322,10693,11292,694,F9,900
2728,0,0,20436,2017,6,F,2405,2021,11292,10693,694,F9,901
2234,0,0,20436,2017,6,F,1954,1564,11292,13486,698,F9,902
2227,0,0,20436,2017,6,F,2738,2222,11292,15412,698,F9,903
1813,0,0,20436,2017,6,F,1900,1405,13486,11292,698,F9,904
2302,0,0,20436,2017,6,F,3071,2622,15412,11292,698,F9,905
0,317135,0,20107,2017,6,G,1628,1405,11921,11638,622,FX,906
0,321148,0,20107,2017,6,G,2418,2100,11921,13244,622,FX,907
0,482374,0,20107,2017,6,G,2221,1889,13244,11292,622,FX,908
0,1382593,0,20107,2017,6,G,2295,1899,13244,11292,732,FX,909
0,660324,0,20107,2017,6,G,2583,2318,13244,11921,622,FX,910
707,0,0,20237,2017,6,F,1653,1397,12003,11292,675,AX,911
708,0,0,20237,2017,6,F,2198,1875,12992,11292,675,AX,912
117,0,0,21599,2017,6,F,1409,1220,10950,14107,458,4B,913
121,0,0,21599,2017,6,F,1345,1145,14107,10950,458,4B,914
3355,285,0,19790,2017,6,F,2016,1643,11292,13487,622,DL,915
3222,926,1925,19790,2017,6,F,3209,2726,11433,11292,622,DL,916
1059,0,0,20500,2017,6,F,1722,1361,15370,11292,631,G7,917
807,0,0,20304,2017,6,F,1398,1001,10140,11292,673,OO,918
1129,0,0,20304,2017,6,F,1833,1290,11292,13198,631,OO,919
1048,0,0,20304,2017,6,F,2416,1928,11292,14262,673,OO,920
1124,0,0,20304,2017,6,F,1728,1412,11540,11292,631,OO,921
1098,0,0,20304,2017,6,F,2161,1782,14262,11292,673,OO,922
1932,252,8621,19977,2017,6,F,3079,2732,11066,11292,698,UA,923
2665,466,0,19977,2017,6,F,1203,851,11292,10140,634,UA,924
3223,503,8119,19977,2017,6,F,3311,2842,11292,11042,634,UA,925
2875,113,2806,19977,2017,6,F,2409,2019,11292,12339,634,UA,926
2193,287,2039,19977,2017,6,F,1874,1496,11292,12889,694,UA,927
1985,87,0,19977,2017,6,F,2315,2013,13264,11292,698,UA,928
2494,791,5323,19977,2017,6,F,2527,2212,13495,11292,614,UA,929
2721,1632,15235,19977,2017,6,F,3356,3023,14122,11292,634,UA,930
2500,145,0,19977,2017,6,F,2472,2104,14831,11292,634,UA,931
2123,3577,0,19393,2017,6,F,1975,1626,11292,11259,619,WN,932
2319,0,0,20436,2017,6,F,2657,2337,11292,14057,698,F9,933
2891,0,0,20436,2017,6,F,3045,2580,11292,14747,694,F9,934
2433,0,0,20436,2017,6,F,2556,2114,14057,11292,698,F9,935
2934,0,0,20436,2017,6,F,2668,2142,14747,11292,694,F9,936
679,0,0,20237,2017,6,F,1972,1649,11292,13367,675,AX,937
918,0,0,20304,2017,6,F,1822,1442,11292,11540,631,OO,938
1058,0,0,20304,2017,6,F,3120,2687,11292,11603,673,OO,939
888,0,0,20304,2017,6,F,1985,1417,11292,15919,631,OO,940
1184,0,0,20304,2017,6,F,2908,2250,11603,11292,673,OO,941
873,0,0,20304,2017,6,F,1572,1199,12278,11292,631,OO,942
2893,546,0,19977,2017,6,F,1334,994,10140,11292,634,UA,943
2741,1405,18722,19977,2017,6,F,3554,3171,11292,10821,614,UA,944
2115,2694,3387,19977,2017,6,F,2874,2509,11292,11066,698,UA,945
2160,517,1185,19977,2017,6,F,2499,2059,11292,12266,698,UA,946
3066,303,8184,19977,2017,6,F,3226,2794,11292,14122,634,UA,947
2620,361,0,19977,2017,6,F,2641,2312,11292,14831,614,UA,948
2097,190,0,19977,2017,6,F,2688,2323,11292,14831,698,UA,949
1747,2929,16797,19977,2017,6,F,1519,1133,11292,14869,694,UA,950
2494,1156,1283,19977,2017,6,F,2003,1671,11292,15016,694,UA,951
2222,342,14959,19977,2017,6,F,1395,1034,14869,11292,694,UA,952
3047,983,23360,19977,2017,6,F,4006,3573,15304,11292,634,UA,953
2922,2500,0,19393,2017,6,F,1912,1561,11292,12889,614,WN,954
1052,0,0,20452,2017,6,F,1701,1282,11292,15370,677,YX,955
801,0,0,20237,2017,6,F,845,381,11109,11292,675,AX,956
769,0,0,20237,2017,6,F,732,315,11292,11109,675,AX,957
677,0,0,20237,2017,6,F,1958,1656,11423,11292,675,AX,958
0,567627,0,19917,2017,6,G,1556,1172,10620,11292,691,5X,959
0,1175210,26302,19917,2017,6,G,1514,1151,11292,10620,691,5X,960
0,856546,0,19917,2017,6,G,2387,1952,11292,13891,691,5X,961
0,1399292,0,19917,2017,6,G,2152,1816,13891,11292,691,5X,962
0,1331386,0,19917,2017,6,G,2207,2005,14512,11292,691,5X,963
799,0,0,20304,2017,6,F,1474,1081,11292,12278,631,OO,964
1235,0,0,20304,2017,6,F,2895,2334,11292,14730,631,OO,965
988,0,0,20304,2017,6,F,1387,990,14457,11292,673,OO,966
2334,688,16317,19977,2017,6,F,4774,4372,10529,11292,698,UA,967
1451,0,0,19977,2017,6,F,1884,1335,10849,11292,698,UA,968
2272,1529,0,19977,2017,6,F,1805,1460,11292,10849,698,UA,969
2077,324,0,19977,2017,6,F,2954,2536,11292,13264,698,UA,970
3116,575,3060,19977,2017,6,F,2811,2437,11292,13495,634,UA,971
2211,837,7032,19977,2017,6,F,1966,1580,11292,14107,614,UA,972
2274,262,0,19977,2017,6,F,2578,2200,11292,14570,698,UA,973
2356,684,24519,19977,2017,6,F,2286,1965,11292,14683,634,UA,974
4382,17245,2,19977,2017,6,F,2984,2357,11292,14771,889,UA,975
1495,171,0,19977,2017,6,F,1701,1376,11775,11292,698,UA,976
2518,413,0,19977,2017,6,F,2321,1955,11884,11292,614,UA,977
1960,72,0,19977,2017,6,F,2375,1978,14570,11292,698,UA,978
4400,196833,858,19977,2017,6,F,2857,2117,14771,11292,889,UA,979
2747,916,21458,19977,2017,6,F,4254,3700,15304,11292,694,UA,980
1220,0,0,20452,2017,6,F,1506,1073,10140,11292,677,YX,981
1203,0,0,20452,2017,6,F,1451,996,11292,10140,677,YX,982
1222,0,0,20452,2017,6,F,3233,2748,11292,11042,677,YX,983
1232,0,0,20452,2017,6,F,1693,1251,11292,14869,677,YX,984
1144,0,0,20452,2017,6,F,2038,1604,13198,11292,677,YX,985
2198,0,0,20436,2017,6,F,2766,2215,11109,13930,698,F9,986
0,738980,0,20107,2017,6,G,2010,1614,10194,11292,622,FX,987
0,620058,0,20107,2017,6,G,1954,1532,11292,10194,622,FX,988
0,1402901,0,20107,2017,6,G,2805,2369,13244,11292,691,FX,989
1231,0,0,20500,2017,6,F,4005,3292,10397,11292,631,G7,990
642,0,0,20500,2017,6,F,2315,1845,11292,13367,631,G7,991
1219,0,0,20500,2017,6,F,2870,2469,11292,13495,631,G7,992
893,0,0,20304,2017,6,F,1421,1000,10372,14869,631,OO,993
1309,0,0,20304,2017,6,F,3681,3245,11267,11292,673,OO,994
1343,0,0,20304,2017,6,F,2030,1487,11292,13198,673,OO,995
727,0,0,20304,2017,6,F,2218,1691,11292,15919,629,OO,996
1359,0,0,20304,2017,6,F,2552,1975,11298,11292,631,OO,997
1266,0,0,20304,2017,6,F,2935,2249,11638,11292,673,OO,998
1489,0,0,20304,2017,6,F,2190,1671,14107,11292,673,OO,999
1264,0,0,20304,2017,6,F,2619,2186,14683,11292,631,OO,1000
2599,1573,12928,19977,2017,6,F,2523,2145,10423,11292,694,UA,1001
2835,851,0,19977,2017,6,F,4026,3612,11057,11292,694,UA,1002
2533,822,0,19977,2017,6,F,3650,3187,11292,11057,694,UA,1003
2539,164,0,19977,2017,6,F,1666,1280,11292,11775,694,UA,1004
1873,12,0,19977,2017,6,F,1706,1318,11292,11775,698,UA,1005
2451,370,0,19977,2017,6,F,2692,2322,11292,11884,614,UA,1006
2357,1076,5556,19977,2017,6,F,1870,1405,11292,13198,698,UA,1007
2185,64,0,19977,2017,6,F,1777,1365,11292,13851,694,UA,1008
2786,918,10407,19977,2017,6,F,3481,3041,11292,14122,694,UA,1009
2694,311,1009,19977,2017,6,F,2699,2346,11292,14679,694,UA,1010
2630,1695,6890,19977,2017,6,F,2400,2015,11292,14683,694,UA,1011
2341,252,0,19977,2017,6,F,1933,1466,11775,11292,694,UA,1012
3315,14047,0,19393,2017,6,F,3262,2849,11292,11042,614,WN,1013
3185,0,0,20436,2017,6,F,1851,1443,11292,11423,694,F9,1014
3192,0,0,20436,2017,6,F,2196,1749,11423,11292,694,F9,1015
2392,0,0,20436,2017,6,F,3268,2636,13930,11109,698,F9,1016
3556,3649,1757,19790,2017,6,F,2472,2069,13487,11292,888,DL,1017
1220,0,0,20500,2017,6,F,1546,1138,11292,12278,631,G7,1018
852,0,0,20304,2017,6,F,2460,1834,10713,11292,629,OO,1019
1345,0,0,20304,2017,6,F,1596,1102,11292,10140,673,OO,1020
987,0,0,20304,2017,6,F,2662,2145,11292,15016,629,OO,1021
1004,0,0,20304,2017,6,F,1324,938,14869,10372,631,OO,1022
3030,348,37051,19977,2017,6,F,3778,3266,10397,11292,614,UA,1023
2821,182,0,19977,2017,6,F,4590,4250,11292,11697,694,UA,1024
3082,1835,7869,19977,2017,6,F,2322,1866,11292,13487,614,UA,1025
2389,211,0,19977,2017,6,F,2682,2331,11292,13891,698,UA,1026
2839,2737,27576,19977,2017,6,F,3179,2771,11292,14057,694,UA,1027
2401,559,12762,19977,2017,6,F,3424,3000,11292,14747,698,UA,1028
3102,623,0,19977,2017,6,F,3198,2731,11292,14831,634,UA,1029
3465,235,25409,19977,2017,6,F,4348,3860,11292,15304,634,UA,1030
2346,38,0,19977,2017,6,F,3352,2877,11986,11292,698,UA,1031
2571,899,14408,19977,2017,6,F,2117,1720,13198,11292,698,UA,1032
2463,179,0,19977,2017,6,F,2645,2249,13891,11292,698,UA,1033
2399,2057,9608,19977,2017,6,F,4983,4388,14100,11292,698,UA,1034
2854,85,17626,19977,2017,6,F,4244,3817,14122,11292,694,UA,1035
2937,1033,12299,19977,2017,6,F,2884,2409,15016,11292,694,UA,1036
3323,371,2418,19977,2017,6,F,4615,4185,15304,11292,614,UA,1037
2247,6073,0,19393,2017,6,F,4452,4045,11292,10529,612,WN,1038
1683,6063,0,19393,2017,6,F,2693,2402,11292,14570,614,WN,1039
2102,3689,0,19393,2017,6,F,2969,2629,11292,14730,614,WN,1040
3148,6210,0,19393,2017,6,F,1652,1286,11292,14869,614,WN,1041
1354,0,0,20452,2017,6,F,2035,1509,11292,13198,677,YX,1042
0,35966,0,20263,2017,6,G,1532,1329,10140,11413,416,EM,1043
0,21747,0,20263,2017,6,G,471,344,11711,11413,416,EM,1044
1332,0,0,20500,2017,6,F,3331,2688,11292,11193,631,G7,1045
1184,0,0,20500,2017,6,F,1249,690,12094,11292,631,G7,1046
1171,0,0,20500,2017,6,F,2598,2123,14783,11292,631,G7,1047
696,0,0,20304,2017,6,F,3192,2635,10372,14771,631,OO,1048
1581,0,0,20304,2017,6,F,3308,2713,10423,11292,673,OO,1049
779,0,0,20304,2017,6,F,2589,2110,11447,11292,629,OO,1050
1379,0,0,20304,2017,6,F,2846,2376,12992,11292,631,OO,1051
1215,0,0,20304,2017,6,F,1882,1482,13029,11292,673,OO,1052
2543,118,22653,19977,2017,6,F,4775,4283,11292,10529,698,UA,1053
3055,1536,11430,19977,2017,6,F,1738,1344,11292,13871,694,UA,1054
2489,262,0,19977,2017,6,F,4319,3800,11292,14524,698,UA,1055
1559,70,0,19977,2017,6,F,3260,2774,11292,14689,698,UA,1056
6174,17922,18900,19977,2017,6,F,3425,2775,11292,14771,627,UA,1057
3078,1186,0,19977,2017,6,F,5580,4906,11697,11292,694,UA,1058
2855,102,1749,19977,2017,6,F,2679,2083,13487,11292,694,UA,1059
2673,738,845,19977,2017,6,F,3810,3363,13495,11292,698,UA,1060
2966,171,20983,19977,2017,6,F,2148,1605,13871,11292,694,UA,1061
2615,848,4261,19977,2017,6,F,3173,2747,14057,11292,694,UA,1062
2661,116,0,19977,2017,6,F,5111,4631,14524,11292,698,UA,1063
3690,1894,13457,19977,2017,6,F,2840,2358,14683,11292,634,UA,1064
2037,31,0,19977,2017,6,F,2991,2517,14689,11292,698,UA,1065
2872,7027,0,19393,2017,6,F,4005,3632,11042,11292,612,WN,1066
3714,21316,0,19393,2017,6,F,3486,3055,11292,11066,614,WN,1067
3766,1479,0,19393,2017,6,F,4790,4291,11292,12953,614,WN,1068
1430,0,0,20452,2017,6,F,3749,3117,11292,11066,677,YX,1069
3289,0,0,20436,2017,6,F,2178,1641,10627,11292,694,F9,1070
3366,0,0,20436,2017,6,F,2039,1551,11292,10627,694,F9,1071
0,35960,0,20107,2017,6,G,1532,1329,10140,11413,416,FX,1072
0,576847,0,20107,2017,6,G,2790,2357,11109,13244,622,FX,1073
0,21715,0,20107,2017,6,G,471,345,11711,11413,416,FX,1074
0,11749,0,20107,2017,6,G,1516,1388,12094,11122,416,FX,1075
0,824702,0,20107,2017,6,G,2906,2451,13244,11109,622,FX,1076
0,552896,0,19917,2017,6,G,2939,2474,11292,14570,691,5X,1077
1245,0,0,20500,2017,6,F,1194,634,11292,12094,631,G7,1078
1602,0,0,20500,2017,6,F,2159,1583,11292,13871,631,G7,1079
1484,0,0,20500,2017,6,F,1601,1065,11292,14457,631,G7,1080
1064,0,0,20304,2017,6,F,2084,1348,10140,11292,629,OO,1081
1645,0,0,20304,2017,6,F,4532,3933,10397,11292,673,OO,1082
1532,0,0,20304,2017,6,F,3294,2614,10800,11292,673,OO,1083
1650,0,0,20304,2017,6,F,4319,3722,11193,11292,673,OO,1084
1087,0,0,20304,2017,6,F,1801,1269,11292,10140,629,OO,1085
1653,0,0,20304,2017,6,F,2726,2115,11292,11298,673,OO,1086
1379,0,0,20304,2017,6,F,3533,2888,11292,11638,673,OO,1087
1578,0,0,20304,2017,6,F,2748,2110,11292,14107,673,OO,1088
1367,0,0,20304,2017,6,F,2242,1746,11775,11292,673,OO,1089
1652,0,0,20304,2017,6,F,2622,2011,13198,11292,673,OO,1090
1023,0,0,20304,2017,6,F,3596,2881,13264,11292,629,OO,1091
996,0,0,20304,2017,6,F,3623,2957,14698,11292,629,OO,1092
1102,0,0,20304,2017,6,F,3002,2410,14771,10372,631,OO,1093
3699,660,0,19977,2017,6,F,2362,1927,10713,11292,634,UA,1094
3729,3280,0,19977,2017,6,F,2586,2099,11292,10713,634,UA,1095
2485,507,0,19977,2017,6,F,1900,1474,11292,12441,698,UA,1096
2105,488,0,19977,2017,6,F,2106,1667,13851,11292,694,UA,1097
2706,703,0,19977,2017,6,F,2267,1768,13851,11292,698,UA,1098
3887,797,41239,19977,2017,6,F,5553,4854,14100,11292,634,UA,1099
3365,574,21015,19977,2017,6,F,2297,1855,14107,11292,614,UA,1100
6738,129167,24,19977,2017,6,F,3378,2606,14771,11292,627,UA,1101
2635,279,0,19393,2017,6,F,5079,4581,10994,11292,612,WN,1102
3760,3097,0,19393,2017,6,F,2477,2102,11292,10713,614,WN,1103
2970,745,0,19393,2017,6,F,4135,3727,11292,10994,612,WN,1104
3708,3409,0,19393,2017,6,F,4071,3622,11433,11292,614,WN,1105
2760,10538,0,19393,2017,6,F,3697,3315,14730,11292,614,WN,1106
3476,4522,0,19393,2017,6,F,2294,1953,15376,11292,614,WN,1107
1450,0,0,20452,2017,6,F,4331,3727,11066,11292,677,YX,1108
1269,0,0,20452,2017,6,F,2505,1967,13158,11292,677,YX,1109
1046,0,0,20237,2017,6,F,3820,3296,11292,15412,675,AX,1110
1009,0,0,20237,2017,6,F,4108,3721,15412,11292,675,AX,1111
1096,0,0,20366,2017,6,F,3682,3167,12266,13502,675,EV,1112
916,0,0,20366,2017,6,F,3358,2861,13502,12266,675,EV,1113
2486,1529,1008,19790,2017,6,F,3959,3556,11193,11292,608,DL,1114
2380,1,1293,19790,2017,6,F,3665,3161,11292,11193,608,DL,1115
1462,0,0,20500,2017,6,F,2605,1988,11292,14783,631,G7,1116
1157,0,0,20500,2017,6,F,1896,1491,12278,11292,631,G7,1117
1059,0,0,20304,2017,6,F,3528,2812,10800,11292,629,OO,1118
925,0,0,20304,2017,6,F,3945,3314,11292,14698,629,OO,1119
1489,0,0,20304,2017,6,F,3793,3158,12266,10372,631,OO,1120
1061,0,0,20304,2017,6,F,2797,2170,15370,11292,629,OO,1121
3522,201,0,19977,2017,6,F,2464,1993,10713,11292,614,UA,1122
3576,27,7209,19977,2017,6,F,3137,2540,11292,10423,634,UA,1123
3070,610,7504,19977,2017,6,F,2883,2440,11292,10423,694,UA,1124
3383,4871,14152,19977,2017,6,F,2556,2054,11292,11298,614,UA,1125
3898,493,0,19977,2017,6,F,5314,4840,11292,11697,634,UA,1126
2282,388,0,19977,2017,6,F,1835,1351,11292,12278,694,UA,1127
3552,1252,0,19977,2017,6,F,10354,9830,11292,12758,622,UA,1128
3711,5028,0,19977,2017,6,F,10426,9826,11292,13830,622,UA,1129
3779,5719,27470,19977,2017,6,F,4942,4384,11292,15304,614,UA,1130
4189,491,0,19977,2017,6,F,6149,5423,11697,11292,634,UA,1131
2917,229,0,19977,2017,6,F,1979,1536,12278,11292,694,UA,1132
2327,219,0,19977,2017,6,F,2021,1444,12441,11292,698,UA,1133
3052,5865,0,19977,2017,6,F,9492,9038,12758,11292,622,UA,1134
3450,1858,0,19977,2017,6,F,9395,8906,13830,11292,622,UA,1135
2594,377,0,19977,2017,6,F,2309,1896,15370,11292,698,UA,1136
3865,2184,0,19393,2017,6,F,2416,2030,10713,11292,614,WN,1137
3238,3203,0,19393,2017,6,F,4580,4142,11292,12451,612,WN,1138
3283,996,0,19393,2017,6,F,5175,4728,12451,11292,612,WN,1139
4050,2376,0,19393,2017,6,F,2947,2521,13891,11292,614,WN,1140
3856,1103,0,19393,2017,6,F,3388,2931,14831,11292,614,WN,1141
1627,0,0,20452,2017,6,F,3153,2621,10423,11292,677,YX,1142
1289,0,0,20452,2017,6,F,2363,1847,11292,13158,677,YX,1143
1547,0,0,20452,2017,6,F,4219,3618,14730,11292,677,YX,1144
1365,0,0,20452,2017,6,F,2362,1908,15370,11292,677,YX,1145
3723,0,0,20436,2017,6,F,2096,1555,11292,11775,694,F9,1146
3458,0,0,20436,2017,6,F,2556,1837,11775,11292,694,F9,1147
0,40688,0,20107,2017,6,G,1796,1630,11122,12094,416,FX,1148
962,0,0,20366,2017,6,F,3134,2557,11109,12266,675,EV,1149
176,0,0,21599,2017,6,F,1986,1672,11292,10950,479,4B,1150
1602,0,0,20500,2017,6,F,4439,3827,11193,11292,631,G7,1151
1698,0,0,20304,2017,6,F,4249,3519,11292,13264,673,OO,1152
1516,0,0,20304,2017,6,F,3135,2527,14262,11292,631,OO,1153
4020,2585,11777,19977,2017,6,F,6766,6127,10721,11292,614,UA,1154
2770,73,0,19977,2017,6,F,5458,4872,11057,11292,698,UA,1155
3610,2093,21199,19977,2017,6,F,4310,3666,11292,10397,614,UA,1156
3660,3285,0,19977,2017,6,F,2817,2274,11292,10713,614,UA,1157
2745,3913,0,19977,2017,6,F,4688,4034,11292,11057,698,UA,1158
2893,384,13475,19977,2017,6,F,3973,3299,11292,14771,698,UA,1159
4022,591,21700,19977,2017,6,F,3264,2442,11298,11292,614,UA,1160
3668,167,2678,19977,2017,6,F,3109,2458,13487,11292,614,UA,1161
2777,1068,1429,19977,2017,6,F,3344,2845,14893,11292,698,UA,1162
4063,12170,0,19393,2017,6,F,2923,2385,11259,11292,614,WN,1163
3748,8631,0,19393,2017,6,F,3262,2825,14893,11292,614,WN,1164
1666,0,0,20452,2017,6,F,2361,1739,11292,13851,677,YX,1165
3543,0,0,20436,2017,6,F,2104,1558,11292,14869,698,F9,1166
3589,0,0,20436,2017,6,F,3005,2390,11292,15016,698,F9,1167
3157,0,0,20436,2017,6,F,2737,2050,12889,11109,698,F9,1168
3477,0,0,20436,2017,6,F,2151,1393,14869,11292,698,F9,1169
3592,0,0,20436,2017,6,F,3528,2879,15016,11292,698,F9,1170
0,40799,0,20263,2017,6,G,1612,1453,11413,10140,416,EM,1171
1693,0,0,20500,2017,6,F,3899,3301,13244,11292,631,G7,1172
1519,0,0,20500,2017,6,F,2398,1888,13851,11292,631,G7,1173
1369,0,0,20304,2017,6,F,3759,3211,10372,12266,631,OO,1174
1878,0,0,20304,2017,6,F,4531,3928,10693,11292,673,OO,1175
1537,0,0,20304,2017,6,F,4181,3467,11292,10599,631,OO,1176
1538,0,0,20304,2017,6,F,2454,1791,11292,11775,673,OO,1177
1409,0,0,20304,2017,6,F,3391,2687,11292,14262,631,OO,1178
1036,0,0,20304,2017,6,F,3422,2784,11292,14814,629,OO,1179
1876,0,0,20304,2017,6,F,2957,2403,11423,11292,673,OO,1180
857,0,0,20304,2017,6,F,2930,2272,12389,11292,629,OO,1181
1856,0,0,20304,2017,6,F,2646,1984,13871,11292,673,OO,1182
1034,0,0,20304,2017,6,F,3823,3293,14814,11292,629,OO,1183
2976,92,0,19977,2017,6,F,2323,1790,11292,15370,698,UA,1184
4320,1002,9892,19977,2017,6,F,2656,2108,14107,11292,634,UA,1185
3602,91,0,19977,2017,6,F,3742,3218,14831,11292,694,UA,1186
4367,5586,0,19393,2017,6,F,3451,2976,10423,11292,614,WN,1187
3362,5171,0,19393,2017,6,F,5018,4494,11292,14100,612,WN,1188
3680,1221,0,19393,2017,6,F,4699,4132,11292,14122,612,WN,1189
3526,6116,0,19393,2017,6,F,6369,5728,11697,11292,612,WN,1190
3776,1335,0,19393,2017,6,F,3176,2730,11884,11292,614,WN,1191
3208,0,0,20436,2017,6,F,2971,2372,11109,12889,698,F9,1192
3677,0,0,20436,2017,6,F,3674,3054,11292,12339,694,F9,1193
3388,0,0,20436,2017,6,F,2890,2297,11292,12889,698,F9,1194
4463,0,0,20436,2017,6,F,4297,3573,12339,11292,694,F9,1195
3674,0,0,20436,2017,6,F,2894,2159,12889,11292,698,F9,1196
0,40799,0,20107,2017,6,G,1609,1453,11413,10140,416,FX,1197
2861,122,7052,20422,2017,6,F,2839,2350,11292,13487,612,SY,1198
2982,816,7011,20422,2017,6,F,3177,2555,13487,11292,612,SY,1199
1231,0,0,20237,2017,6,F,2518,1888,11292,13198,675,AX,1200
1208,0,0,20237,2017,6,F,1556,957,11292,13502,675,AX,1201
880,0,0,20237,2017,6,F,1574,943,13502,11292,675,AX,1202
114,0,0,21599,2017,6,F,1458,1207,10140,10272,479,4B,1203
93,0,0,21599,2017,6,F,1412,1194,10272,10140,479,4B,1204
193,0,0,21599,2017,6,F,2085,1772,10950,11292,479,4B,1205
1906,0,0,20500,2017,6,F,2763,2034,11292,13198,631,G7,1206
