"PASSENGERS","FREIGHT","MAIL","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","UNIQUE_CARRIER_ENTITY","REGION","CARRIER","CARRIER_NAME","CARRIER_GROUP","CARRIER_GROUP_NEW","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
4.00,0.00,0.00,735.00,"0WQ",21352,"Avjet Corporation","01150","D","0WQ","Avjet Corporation",1,1,10800,1080003,32575,"BUR","Burbank, CA","CA","06","California",91,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,2017,2,6,2,"L",
5.00,0.00,0.00,1737.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14307,1430702,30721,"PVD","Providence, RI","RI","44","Rhode Island",15,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
6.00,0.00,0.00,919.00,"27Q",21652,"Jet Aviation Flight Services, Inc.","01194","D","27Q","Jet Aviation Flight Services, Inc.",1,1,14792,1479201,34792,"SGR","Sugar Land, TX","TX","48","Texas",74,10372,1037203,30372,"ASE","Aspen, CO","CO","08","Colorado",82,2017,2,6,2,"L",
7.00,0.00,0.00,1199.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,2017,2,6,3,"F",
8.00,0.00,0.00,1659.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,12391,1239102,31703,"ISP","Islip, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
8.00,0.00,0.00,420.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12278,1227803,30928,"ICT","Wichita, KS","KS","20","Kansas",62,2017,2,6,1,"F",
8.00,21.00,0.00,872.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,13244,1324402,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
9.00,0.00,0.00,1250.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11481,1148102,31481,"ECP","Panama City, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
11.00,0.00,0.00,1023.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,12206,1220603,32206,"HRL","Harlingen/San Benito, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
11.00,0.00,0.00,218.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,15177,1517702,35177,"TEX","Telluride, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
11.00,0.00,0.00,1085.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11267,1126702,31267,"DAY","Dayton, OH","OH","39","Ohio",44,2017,2,6,3,"F",
13.00,0.00,0.00,90.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11233,1123302,31233,"CYS","Cheyenne, WY","WY","56","Wyoming",88,2017,2,6,1,"F",
13.00,0.00,0.00,218.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15177,1517702,35177,"TEX","Telluride, CO","CO","08","Colorado",82,2017,2,6,1,"F",
13.00,0.00,0.00,804.00,"LF",21635,"CFM Inc d/b/a Contour Airlines","01189","D","LF","CFM Inc d/b/a Contour Airlines",1,6,14570,1457002,34570,"RNO","Reno, NV","NV","32","Nevada",85,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"L",
14.00,0.00,0.00,896.00,"LF",21635,"CFM Inc d/b/a Contour Airlines","01189","D","LF","CFM Inc d/b/a Contour Airlines",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13342,1334205,33342,"MKE","Milwaukee, WI","WI","55","Wisconsin",45,2017,2,6,2,"L",
14.00,0.00,0.00,90.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11233,1123302,31233,"CYS","Cheyenne, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
14.00,0.00,0.00,1506.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,15304,1530402,33195,"TPA","Tampa, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
15.00,0.00,0.00,1049.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,10747,1074702,30747,"BRO","Brownsville, TX","TX","48","Texas",74,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"L",
16.00,0.00,0.00,655.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,12892,1289205,32575,"LAX","Los Angeles, CA","CA","06","California",91,11921,1192102,31921,"GJT","Grand Junction, CO","CO","08","Colorado",82,2017,2,6,2,"F",
16.00,40.00,0.00,563.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13158,1315803,33158,"MAF","Midland/Odessa, TX","TX","48","Texas",74,2017,2,6,2,"F",
17.00,0.00,0.00,1546.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,2017,2,6,4,"F",
18.00,165.00,0.00,456.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12896,1289605,32896,"LBB","Lubbock, TX","TX","48","Texas",74,2017,2,6,1,"F",
20.00,0.00,0.00,771.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,12992,1299204,32600,"LIT","Little Rock, AR","AR","05","Arkansas",71,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
20.00,0.00,0.00,150.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,10558,1055803,30558,"BFF","Scottsbluff, NE","NE","31","Nebraska",65,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
20.00,0.00,0.00,541.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"L",
21.00,0.00,0.00,957.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13796,1379604,32457,"OAK","Oakland, CA","CA","06","California",91,2017,2,6,2,"L",
22.00,0.00,0.00,889.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,2017,2,6,2,"L",
27.00,0.00,0.00,954.00,"GL",20402,"Miami Air International","06690","D","GL","Miami Air International",2,2,13796,1379604,32457,"OAK","Oakland, CA","CA","06","California",91,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,2017,2,6,2,"L",
27.00,0.00,0.00,1679.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
29.00,0.00,0.00,1679.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14027,1402702,34027,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,2017,2,6,4,"F",
29.00,0.00,0.00,1737.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14307,1430702,30721,"PVD","Providence, RI","RI","44","Rhode Island",15,2017,2,6,4,"F",
30.00,0.00,0.00,595.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,10466,1046602,30466,"AZA","Phoenix, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"L",
31.00,0.00,0.00,420.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,14081,1408102,34081,"PGA","Page, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
33.00,0.00,0.00,420.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12278,1227803,30928,"ICT","Wichita, KS","KS","20","Kansas",62,2017,2,6,1,"F",
34.00,0.00,0.00,406.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,12441,1244102,32441,"JAC","Jackson, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
35.00,0.00,0.00,488.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11315,1131502,31315,"DIK","Dickinson, ND","ND","38","North Dakota",66,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"L",
35.00,0.00,0.00,391.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11097,1109702,31097,"COD","Cody, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
35.00,114.00,0.00,1359.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,10792,1079204,30792,"BUF","Buffalo, NY","NY","36","New York",22,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
36.00,0.00,0.00,420.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14081,1408102,34081,"PGA","Page, AZ","AZ","04","Arizona",81,2017,2,6,1,"F",
36.00,0.00,0.00,804.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,14570,1457002,34570,"RNO","Reno, NV","NV","32","Nevada",85,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
37.00,0.00,0.00,557.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,14237,1423703,34237,"PRC","Prescott, AZ","AZ","04","Arizona",81,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
38.00,0.00,0.00,889.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,15016,1501603,31123,"STL","St. Louis, MO","MO","29","Missouri",64,11503,1150303,31503,"EGE","Eagle, CO","CO","08","Colorado",82,2017,2,6,2,"L",
39.00,0.00,0.00,0.00,"KS",20225,"Peninsula Airways Inc.","06975","D","KS","Peninsula Airways Inc.",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
40.00,0.00,0.00,519.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10409,1040903,30409,"ATY","Watertown, SD","SD","46","South Dakota",67,2017,2,6,2,"F",
40.00,0.00,0.00,557.00,"ZK",20358,"Great Lakes Airlines","06932","D","ZK","Great Lakes Airlines",1,6,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14237,1423703,34237,"PRC","Prescott, AZ","AZ","04","Arizona",81,2017,2,6,2,"F",
43.00,0.00,0.00,230.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11122,1112203,31122,"CPR","Casper, WY","WY","56","Wyoming",88,2017,2,6,1,"F",
43.00,0.00,0.00,1015.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11986,1198603,31986,"GRR","Grand Rapids, MI","MI","26","Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
43.00,0.00,0.00,488.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11315,1131502,31315,"DIK","Dickinson, ND","ND","38","North Dakota",66,2017,2,6,1,"L",
44.00,0.00,0.00,722.00,"MQ",20398,"Envoy Air","06820","D","MQ","Envoy Air",3,3,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,13502,1350202,33502,"MTJ","Montrose/Delta, CO","CO","08","Colorado",82,2017,2,6,2,"F",
45.00,0.00,0.00,250.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11413,1141304,30285,"DRO","Durango, CO","CO","08","Colorado",82,2017,2,6,1,"F",
45.00,0.00,0.00,391.00,"09Q",21161,"Swift Air, LLC","01130","D","09Q","Swift Air, LLC",1,1,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,2017,2,6,1,"L",
45.00,0.00,0.00,391.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11097,1109702,31097,"COD","Cody, WY","WY","56","Wyoming",88,2017,2,6,1,"F",
46.00,0.00,0.00,580.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11109,1110902,30189,"COS","Colorado Springs, CO","CO","08","Colorado",82,15376,1537602,30436,"TUS","Tucson, AZ","AZ","04","Arizona",81,2017,2,6,2,"F",
47.00,0.00,0.00,250.00,"AX",20237,"Trans States Airlines","06904","D","AX","Trans States Airlines",1,5,11413,1141304,30285,"DRO","Durango, CO","CO","08","Colorado",82,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
48.00,0.00,0.00,230.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11122,1112203,31122,"CPR","Casper, WY","WY","56","Wyoming",88,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
48.00,1.00,0.00,722.00,"MQ",20398,"Envoy Air","06820","D","MQ","Envoy Air",3,3,13502,1350202,33502,"MTJ","Montrose/Delta, CO","CO","08","Colorado",82,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,2017,2,6,2,"F",
48.00,0.00,0.00,2733.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14843,1484304,34819,"SJU","San Juan, PR","PR","72","Puerto Rico",3,2017,2,6,6,"F",
49.00,0.00,0.00,436.00,"SY",20422,"Sun Country Airlines d/b/a MN Airlines","06795","D","SY","Sun Country Airlines d/b/a MN Airlines",2,2,10590,1059004,30590,"IFP","Bullhead City, AZ","AZ","04","Arizona",81,13502,1350202,33502,"MTJ","Montrose/Delta, CO","CO","08","Colorado",82,2017,2,6,1,"L",
49.00,0.00,0.00,886.00,"EV",20366,"ExpressJet Airlines Inc.","06085","D","EV","ExpressJet Airlines Inc.",3,3,12266,1226603,31453,"IAH","Houston, TX","TX","48","Texas",74,12012,1201203,32012,"GUC","Gunnison, CO","CO","08","Colorado",82,2017,2,6,2,"F",
49.00,0.00,0.00,436.00,"SY",20422,"Sun Country Airlines d/b/a MN Airlines","06795","D","SY","Sun Country Airlines d/b/a MN Airlines",2,2,13502,1350202,33502,"MTJ","Montrose/Delta, CO","CO","08","Colorado",82,10590,1059004,30590,"IFP","Bullhead City, AZ","AZ","04","Arizona",81,2017,2,6,1,"L",
50.00,0.00,0.00,391.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,2017,2,6,1,"L",
52.00,0.00,0.00,391.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,14869,1486903,34614,"SLC","Salt Lake City, UT","UT","49","Utah",87,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"L",
52.00,0.00,0.00,420.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,12278,1227803,30928,"ICT","Wichita, KS","KS","20","Kansas",62,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,1,"F",
54.00,0.00,0.00,991.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,2017,2,6,2,"F",
54.00,0.00,0.00,1546.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
55.00,0.00,0.00,991.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
55.00,0.00,0.00,1015.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11986,1198603,31986,"GRR","Grand Rapids, MI","MI","26","Michigan",43,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,3,"F",
56.00,0.00,0.00,1558.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,14100,1410002,34100,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"L",
58.00,10064.00,0.00,541.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,13341,1334102,33198,"MKC","Kansas City, MO","MO","29","Missouri",64,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"L",
58.00,0.00,0.00,771.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12992,1299204,32600,"LIT","Little Rock, AR","AR","05","Arkansas",71,2017,2,6,2,"F",
59.00,0.00,0.00,1024.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14747,1474703,30559,"SEA","Seattle, WA","WA","53","Washington",93,2017,2,6,3,"F",
60.00,0.00,0.00,589.00,"YX",20452,"Republic Airlines","06003","D","YX","Republic Airlines",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11423,1142304,31423,"DSM","Des Moines, IA","IA","19","Iowa",61,2017,2,6,2,"F",
61.00,0.00,0.00,967.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,14771,1477102,32457,"SFO","San Francisco, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"L",
62.00,0.00,0.00,602.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14107,1410702,30466,"PHX","Phoenix, AZ","AZ","04","Arizona",81,2017,2,6,2,"L",
62.00,0.00,0.00,1199.00,"DL",19790,"Delta Air Lines Inc.","01260","D","DL","Delta Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10397,1039705,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,2017,2,6,3,"L",
62.00,0.00,0.00,957.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13796,1379604,32457,"OAK","Oakland, CA","CA","06","California",91,2017,2,6,2,"F",
63.00,188.00,0.00,1359.00,"WN",19393,"Southwest Airlines Co.","06725","D","WN","Southwest Airlines Co.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10792,1079204,30792,"BUF","Buffalo, NY","NY","36","New York",22,2017,2,6,3,"F",
65.00,0.00,0.00,1546.00,"NK",20416,"Spirit Air Lines","06830","D","NK","Spirit Air Lines",3,3,13204,1320402,31454,"MCO","Orlando, FL","FL","12","Florida",33,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
65.00,0.00,0.00,1754.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,10721,1072102,30721,"BOS","Boston, MA","MA","25","Massachusetts",13,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,4,"F",
65.00,0.00,0.00,888.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,13930,1393004,30977,"ORD","Chicago, IL","IL","17","Illinois",41,2017,2,6,2,"F",
67.00,0.00,0.00,846.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14908,1490803,32575,"SNA","Santa Ana, CA","CA","06","California",91,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
67.00,0.00,0.00,1620.00,"AA",19805,"American Airlines Inc.","0A050","D","AA","American Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12953,1295302,31703,"LGA","New York, NY","NY","36","New York",22,2017,2,6,4,"F",
68.00,0.00,0.00,846.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,14908,1490803,32575,"SNA","Santa Ana, CA","CA","06","California",91,2017,2,6,2,"F",
69.00,0.00,0.00,406.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12441,1244102,32441,"JAC","Jackson, WY","WY","56","Wyoming",88,2017,2,6,1,"F",
69.00,0.00,0.00,775.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,10423,1042302,30423,"AUS","Austin, TX","TX","48","Texas",74,2017,2,6,2,"F",
70.00,0.00,0.00,541.00,"G7",20500,"GoJet Airlines LLC d/b/a United Express","07041","D","G7","GoJet Airlines LLC d/b/a United Express",2,2,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15370,1537002,34653,"TUL","Tulsa, OK","OK","40","Oklahoma",73,2017,2,6,2,"F",
70.00,10064.00,0.00,1201.00,"UA",19977,"United Air Lines Inc.","0A875","D","UA","United Air Lines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,11042,1104203,30647,"CLE","Cleveland, OH","OH","39","Ohio",44,2017,2,6,3,"L",
73.00,0.00,0.00,557.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,15041,1504102,35041,"SUN","Sun Valley/Hailey/Ketchum, ID","ID","16","Idaho",83,2017,2,6,2,"F",
75.00,0.00,0.00,576.00,"AJQ",20354,"Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways","06081","D","AJQ","Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways",1,5,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,12389,1238902,32389,"ISN","Williston, ND","ND","38","North Dakota",66,2017,2,6,2,"F",
76.00,0.00,0.00,991.00,"OO",20304,"SkyWest Airlines Inc.","06700","D","OO","SkyWest Airlines Inc.",3,3,14057,1405702,34057,"PDX","Portland, OR","OR","41","Oregon",92,11292,1129202,30325,"DEN","Denver, CO","CO","08","Colorado",82,2017,2,6,2,"F",
